Name_ID,Name,Female,Male,Sex,Age,Class/Dept,Class,Ticket,Joined,Occupation,Boat [Body],Price,Job,Survived,URL,Last,Title,First,DoB,Year_Birth,Date_Death,DoB_Clean,Age_F_Code,Age_F,sibsp,parch
1503,"ORESKOVIC, Mr Luka ",0,1,male,20,3rd Class Passenger,3,315094,Southampton,Farmer  ,  ,£8 13s 3d,,0,/titanic-victim/luka-oreskovic.html,ORESKOVIC,Mr,Luka,,,4-15-1912,,A,20,0,0
1572,"PERACCHIO, Sig. Alberto ",0,1,male,20,Restaurant Staff,R,,Southampton,Assistant Waiter  ,  , , ,0,/titanic-victim/alberto-peracchio.html,PERACCHIO,Sig.,Alberto,1892-04-07,,4-15-1912,4/7/1892,C,20,,
1578,"PEROTTI, Sig. Alfonso ",0,1,male,20,Restaurant Staff,R,,Southampton,Assistant Waiter  ,  , , ,0,/titanic-victim/alfonso-perotti.html,PEROTTI,Sig.,Alfonso,1891-08-15,,4-15-1912,8/15/1891,C,20,,
1630,"PRESTON, Mr Thomas Charles Alfred ",0,1,male,20,Engineering Crew,E,,Southampton,Trimmer  ,  , , ,0,/titanic-victim/thomas-charles-alfred-preston.html,PRESTON,Mr,Thomas Charles Alfred,1891-06-01,,4-15-1912,6/1/1891,C,20,,
1639,"PUGH, Mr Alfred ",0,1,male,20,Victualling Crew,V,,Southampton,3rd Class Steward  ,14, , ,1,/titanic-survivor/alfred-pugh.html,PUGH,Mr,Alfred,1891-06-09,,10-30-1962,6/9/1891,C,20,,
1762,"SAGE, Miss Stella Anne ",1,0,female,20,3rd Class Passenger,3,2343,Southampton,Dressmaker / Couturière  ,  ,£69 11s,,0,/titanic-victim/stella-anne-sage.html,SAGE,Miss,Stella Anne,,1891,4-15-1912,6/30/1891,M,20,8,2
1819,"SHEATH, Mr Frederick ",0,1,male,20,Engineering Crew,E,,Southampton,Trimmer  ,1, , ,1,/titanic-survivor/frederick-sheath.html,SHEATH,Mr,Frederick,1892-02-27,,3-18-1934,2/27/1892,C,20,,
1827,"SHINE, Miss Ellen ",1,0,female,20,3rd Class Passenger,3,330968,Queenstown,,  ,£7 16s 7d,,1,/titanic-survivor/ellen-natalia-shine.html,SHINE,Miss,Ellen,1891-12-30,,3-05-1993,12/30/1891,C,20,0,0
1841,"SINCOCK, Miss Maude ",1,0,female,20,2nd Class Passenger,2,33112,Southampton,,11,£36 15s,,1,/titanic-survivor/maude-sincock.html,SINCOCK,Miss,Maude,1891-04-17,,5-21-1984,4/17/1891,C,20,0,0
1844,"SIROTA, Mr Morris ",0,1,male,20,3rd Class Passenger,3,392092,Southampton,Tailor  ,  ,£8 1s,,0,/titanic-victim/maurice-sirota.html,SIROTA,Mr,Morris,,1892,4-15-1912,6/30/1892,M,19,0,0
1866,"SLOCOVSKI, Mr Selman Francis ",0,1,male,20,3rd Class Passenger,3,392086,Southampton,Merchant  ,  ,£8 1s,,0,/titanic-victim/selman-francis-slocovski.html,SLOCOVSKI,Mr,Selman Francis,,,4-15-1912,,A,20,0,0
1878,"SMITH, Mr F. ",0,1,male,20,Victualling Crew,V,,Belfast,Assistant Pantryman Steward  ,  , , ,0,/titanic-victim/f-smith.html,SMITH,Mr,F.,,,4-15-1912,,A,20,,
1925,"STOCKER, Mr Henry Dorey ",0,1,male,20,Engineering Crew,E,,Southampton,Trimmer  ,  , , ,0,/titanic-victim/henry-dorey-stocker.html,STOCKER,Mr,Henry Dorey,,1892,4-15-1912,6/30/1892,M,19,,
1946,"SUNDERLAND, Mr Victor Francis ",0,1,male,20,3rd Class Passenger,3,392089,Southampton,Farmer  ,B ,£8 1s,,1,/titanic-survivor/victor-francis-sunderland.html,SUNDERLAND,Mr,Victor Francis,1892-03-17,,8-21-1973,3/17/1892,C,20,0,0
1959,"TALBOT, Mr George Frederick Charles ",0,1,male,20,Victualling Crew,V,,Southampton,Steward  , [150], , ,0,/titanic-victim/george-frederick-charles-talbot.html,TALBOT,Mr,George Frederick Charles,1891-12-26,,4-15-1912,12/26/1891,C,20,,
2007,"TOBIN, Mr Roger ",0,1,male,20,3rd Class Passenger,3,383121,Queenstown,Farmer  ,  ,£7 15s,,0,/titanic-victim/roger-tobin.html,TOBIN,Mr,Roger,1891-10-30,,4-15-1912,10/30/1891,C,20,0,0
2014,"TORFA, Mr Assad ",0,1,male,20,3rd Class Passenger,3,2673,Cherbourg,Farm Labourer  ,  ,£7 4s 7d,,0,/titanic-victim/assad-torfa.html,TORFA,Mr,Assad,,,4-15-1912,,A,20,0,0
2036,"URBINI, Sig. Roberto ",0,1,male,20,Restaurant Staff,R,,Southampton,Waiter  ,  , , ,0,/titanic-victim/roberto-urbini.html,URBINI,Sig.,Roberto,1891-06-14,,4-15-1912,6/14/1891,C,20,,
2062,"VENDEL, Mr Olof Edvin ",0,1,male,20,3rd Class Passenger,3,350416,Southampton,General Labourer  ,  ,£7 17s 1d,,0,/titanic-victim/olof-edvin-vendel.html,VENDEL,Mr,Olof Edvin,1891-05-01,,4-15-1912,5/1/1891,C,20,0,0
2205,"ZANETTI, Sig. Minio ",0,1,male,20,Restaurant Staff,R,,Southampton,Assistant Waiter  ,  , , ,0,/titanic-victim/minio-zanetti.html,ZANETTI,Sig.,Minio,1892-01-09,,4-15-1912,1/9/1892,C,20,,
2,"ABBOTT, Mr Ernest Owen ",0,1,male,21,Victualling Crew,V,,Southampton,Lounge Pantry Steward  ,  , , ,0,/titanic-victim/ernest-owen-abbott.html,ABBOTT,Mr,Ernest Owen,,1891,4-15-1912,6/30/1891,M,20,,
195,"BIRKELAND, Mr Hans Martin Monsen ",0,1,male,21,3rd Class Passenger,3,312992,Southampton,Seaman  ,  ,£7 15s 6d,,0,/titanic-victim/hans-martin-monsen-birkeland.html,BIRKELAND,Mr,Hans Martin Monsen,1890-12-19,,4-15-1912,12/19/1890,C,21,0,0
211,"BLANN, Mr Eustace Horatius ",0,1,male,21,Engineering Crew,E,,Southampton,Fireman  ,  , , ,0,/titanic-victim/eustace-horatius-blann.html,BLANN,Mr,Eustace Horatius,,1890,4-15-1912,6/30/1890,M,21,,
284,"BUCKLEY, Mr Daniel ",0,1,male,21,3rd Class Passenger,3,330920,Queenstown,Farm Labourer  ,13,£7 15s 17d,,1,/titanic-survivor/daniel-buckley.html,BUCKLEY,Mr,Daniel,1890-09-28,,10-15-1918,9/28/1890,C,21,0,0
289,"BULLEY, Mr Henry Ashburnham ",0,1,male,21,Victualling Crew,V,,Southampton,Boots Steward (2nd class)  ,  , , ,0,/titanic-victim/henry-ashburnham-bulley.html,BULLEY,Mr,Henry Ashburnham,,1890,4-15-1912,6/30/1890,M,21,,
305,"BUTT, Mr Robert Henry ",0,1,male,21,Victualling Crew,V,,Southampton,Saloon Steward  , [10], , ,0,/titanic-victim/robert-henry-butt.html,BUTT,Mr,Robert Henry,,1890,4-15-1912,6/30/1890,M,21,,
311,"CACIC, Miss Manda ",1,0,female,21,3rd Class Passenger,3,315087,Southampton,Farm Labourer  ,  ,£8 13s 3d,,0,/titanic-victim/manda-cacic.html,CACIC,Miss,Manda,,,4-15-1912,,A,21,0,0
325,"CAMPBELL, Mr William Henry ",0,1,male,21,2nd Class Passenger,2,239853,Belfast,,  ,0,H&W Guarantee Group,0,/titanic-victim/william-henry-campbell.html,CAMPBELL,Mr,William Henry,1890-11-05,,4-15-1912,11/5/1890,C,21,0,0
327,"CANAVAN, Mr Patrick ",0,1,male,21,3rd Class Passenger,3,364858,Queenstown,General Labourer  ,  ,£7 15s,,0,/titanic-victim/patrick-canavan.html,CANAVAN,Mr,Patrick,1890-09-12,,4-15-1912,9/12/1890,C,21,0,0
329,"CANN, Mr Ernest ",0,1,male,21,3rd Class Passenger,3,2152,Southampton,Miner  ,  ,£8 1s,,0,/titanic-victim/ernest-cann.html,CANN,Mr,Ernest,,1883,4-15-1912,6/30/1883,M,28,0,0
365,"CECIL, Mr Charles Thomas ",0,1,male,21,Victualling Crew,V,,Southampton,Steward  ,  , , ,0,/titanic-victim/c-cecil.html,CECIL,Mr,Charles Thomas,,1891,4-15-1912,6/30/1891,M,20,,
395,"CHRONOPOULOS, Mr Dimitrios M. ",0,1,male,21,3rd Class Passenger,3,2680,Cherbourg,General Labourer  ,  ,£14 9s 1d,,0,/titanic-victim/dimitrios-chronopoulos.html,CHRONOPOULOS,Mr,Dimitrios M.,,,4-15-1912,,A,21,1,0
406,"COE, Mr Harry ",0,1,male,21,Engineering Crew,E,,Southampton,Trimmer  ,  , , ,0,/titanic-victim/harry-coe.html,COE,Mr,Harry,,1890,4-15-1912,6/30/1890,M,21,,
472,"CRIMMINS, Mr James ",0,1,male,21,Engineering Crew,E,,Southampton,Fireman  ,13, , ,1,/titanic-survivor/james-crimmins.html,CRIMMINS,Mr,James,1891-02-17,,2-16-1956,2/17/1891,C,21,,
487,"CUNNINGHAM, Mr Alfred Fleming ",0,1,male,21,2nd Class Passenger,2,239853,Belfast,Fitter  ,  ,0,H&W Guarantee Group,0,/titanic-victim/alfred-fleming-cunningham.html,CUNNINGHAM,Mr,Alfred Fleming,,1890,4-15-1912,6/30/1890,M,21,0,0
513,"DAVIES, Mr John ",0,1,male,21,3rd Class Passenger,3,48871,Southampton,Ironworker  ,  ,£24 3s,,0,/titanic-victim/john-davies.html,DAVIES,Mr,John,,1890,4-15-1912,6/30/1890,M,21,2,0
571,"DONOHOE, Miss Bridget ",1,0,female,21,3rd Class Passenger,3,364856,Queenstown,,  ,£7 15s,,0,/titanic-victim/bridget-donohoe.html,DONOHOE,Miss,Bridget,1891-01-11,,4-15-1912,1/11/1891,C,21,0,0
625,"ENANDER, Mr Ingvar ",0,1,male,21,2nd Class Passenger,2,236854,Southampton,,  ,£13,,0,/titanic-victim/ingvar-enander.html,ENANDER,Mr,Ingvar,1890-12-26,,4-15-1912,12/26/1890,C,21,0,0
658,"FITZPATRICK, Mr Cecil William ",0,1,male,21,Engineering Crew,E,,Southampton,Mess Steward  ,B , , ,1,/titanic-survivor/cecil-william-fitzpatrick.html,FITZPATRICK,Mr,Cecil William,1890-04-26,,7-11-1964,4/26/1890,C,21,,
704,"FREDERICKS, Mr Walter Francis ",0,1,male,21,Engineering Crew,E,,Southampton,Trimmer  ,15, , ,1,/titanic-survivor/w-fredericks.html,FREDERICKS,Mr,Walter Francis,1891-04-14,,6-30-1960,4/14/1891,C,21,,
719,"GARFIRTH, Mr John ",0,1,male,21,3rd Class Passenger,3,358585,Southampton,Shoemaker  ,  ,£14 10s,,0,/titanic-victim/john-garfirth.html,GARFIRTH,Mr,John,,1889,4-15-1912,6/30/1889,M,22,0,0
728,"GERIOS THAMAH, Mr Assaf ",0,1,male,21,3rd Class Passenger,3,2692,Cherbourg,Farm Labourer  ,  ,£7 4s 6d,,0,/titanic-victim/assaf-gerios-thamah.html,GERIOS THAMAH,Mr,Assaf,,,4-15-1912,,A,21,0,0
737,"GILES, Mr Edgar ",0,1,male,21,2nd Class Passenger,2,28133,Southampton,Cab Driver  ,  ,£11 10s,,0,/titanic-victim/edgar-giles.html,GILES,Mr,Edgar,,1893,4-15-1912,6/30/1893,M,18,1,0
823,"HANSEN, Mr Henry Damsgaard ",0,1,male,21,3rd Class Passenger,3,350029,Southampton,Manufacturer  , [69],£7 17s 1d,,0,/titanic-victim/henry-damsgaard-hansen.html,HANSEN,Mr,Henry Damsgaard,,,4-15-1912,,A,21,0,0
828,"HARDER, Mrs Dorothy ",1,0,female,21,1st Class Passenger,1,11765,Cherbourg,,5,£55 8s 10d,,1,/titanic-survivor/dorothy-harder.html,HARDER,Mrs,Dorothy,1890-07-04,,12-01-1926,7/4/1890,C,21,1,0
830,"HARDWICK, Mr Reginald ",0,1,male,21,Victualling Crew,V,,Southampton,Kitchen Porter  ,11, , ,1,/titanic-survivor/reginald-hardwick.html,HARDWICK,Mr,Reginald,,1891,3-04-1918,6/30/1891,M,20,,
859,"HARTNELL, Mr Fred ",0,1,male,21,Victualling Crew,V,,Southampton,Saloon Steward  ,  , , ,1,/titanic-survivor/frederick-hartnell.html,HARTNELL,Mr,Fred,1890-10-27,,6-26-1920,10/27/1890,C,21,,
887,"HENRY, Miss Bridget Delia ",1,0,female,21,3rd Class Passenger,3,382649,Queenstown,,  ,£7 15s,,0,/titanic-victim/bridget-delia-henry.html,HENRY,Miss,Bridget Delia,,,4-15-1912,,A,21,0,0
939,"HOOD, Mr Ambrose Jr ",0,1,male,21,2nd Class Passenger,2,14879,Southampton,,  ,£73 10s,,0,/titanic-victim/ambrose-hood.html,HOOD,Mr,Ambrose Jr,,1891,4-15-1912,6/30/1891,M,20,0,0
959,"HUME, Mr John Law ",0,1,male,21,Band,B,250654,Southampton,Musician  , [193],0,Musician,0,/titanic-victim/jock-hume.html,HUME,Mr,John Law,1890-08-09,,4-15-1912,8/9/1890,C,21,,
980,"INGROUILLE, Mr Henry ",0,1,male,21,Victualling Crew,V,,Southampton,Steward  ,  , , ,0,/titanic-victim/henry-ingrouille.html,INGROUILLE,Mr,Henry,,,4-15-1912,,A,21,,
998,"JANSSON, Mr Carl Olof ",0,1,male,21,3rd Class Passenger,3,350034,Southampton,,A ,£7 15s 11d,,1,/titanic-survivor/carl-olof-jansson.html,JANSSON,Mr,Carl Olof,1890-05-17,,3-23-1978,5/17/1890,C,21,0,0
999,"JARDIM, Mr José Neto ",0,1,male,21,3rd Class Passenger,3,3101305,Southampton,General Labourer  ,  ,£7 1s,,0,/titanic-victim/jose-neto-jardim.html,JARDIM,Mr,José Neto,1890-07-27,,4-15-1912,7/27/1890,C,21,0,0
1050,"JUSSILA, Miss Mari Aina ",1,0,female,21,3rd Class Passenger,3,4137,Southampton,Servant  ,  ,£9 16s 10d,,0,/titanic-victim/mari-aina-jussila.html,JUSSILA,Miss,Mari Aina,,,4-15-1912,,A,21,1,0
1053,"KALVIK, Mr Johannes Halvorsen ",0,1,male,21,3rd Class Passenger,3,8475,Southampton,General Labourer  ,  ,£8 8s 8d,,0,/titanic-victim/johannes-kalvik.html,KALVIK,Mr,Johannes Halvorsen,1890-12-02,,4-15-1912,12/2/1890,C,21,0,0
1057,"KARLSSON, Mr Einar Gervasius ",0,1,male,21,3rd Class Passenger,3,350053,Southampton,Military  ,13,£7 15s 11d,,1,/titanic-survivor/einar-gervasius-karlsson.html,KARLSSON,Mr,Einar Gervasius,1890-06-19,,4-12-1958,6/19/1890,C,21,0,0
1124,"KNIGHT, Mr Leonard George ",0,1,male,21,Victualling Crew,V,,Southampton,Steward (3rd class)  ,  , , ,0,/titanic-victim/leonard-george-knight.html,KNIGHT,Mr,Leonard George,,1891,4-15-1912,6/30/1891,M,20,,
1178,"LEVETT, Mr George Alfred ",0,1,male,21,Victualling Crew,V,,Belfast,Assistant Pantryman Steward (1st Class)  ,  , , ,0,/titanic-victim/george-alfred-levett.html,LEVETT,Mr,George Alfred,,1886,4-15-1912,6/30/1886,M,25,,
1196,"LINEHAN, Mr Michael ",0,1,male,21,3rd Class Passenger,3,330971,Queenstown,Farm Labourer  ,  ,£7 17s 7d,,0,/titanic-victim/michael-linehan.html,LINEHAN,Mr,Michael,,1891,4-15-1912,6/30/1891,M,20,0,0
1213,"LONGLEY, Miss Gretchen Fiske ",1,0,female,21,1st Class Passenger,1,13502,Cherbourg,,10,£77 19s 2d,,1,/titanic-survivor/gretchen-fiske-longley.html,LONGLEY,Miss,Gretchen Fiske,1890-09-01,,8-11-1965,9/1/1890,C,21,0,0
1237,"MADIGAN, Miss Margaret ",1,0,female,21,3rd Class Passenger,3,370370,Queenstown,,15,£7 15s,,1,/titanic-survivor/margaret-maggie-madigan.html,MADIGAN,Miss,Margaret ,1890-08-11,,12-14-1968,8/11/1890,C,21,0,0
1318,"MCINTYRE, Mr William ",0,1,male,21,Engineering Crew,E,,Southampton,Trimmer  ,  , , ,1,/titanic-survivor/william-mcintyre.html,MCINTYRE,Mr,William,1890-04-18,,7-26-1965,4/18/1890,C,21,,
1324,"MCMICKEN, Mr Benjamin Tucker ",0,1,male,21,Victualling Crew,V,,Belfast,Second Pantry Steward  ,  , , ,0,/titanic-victim/benjamin-tucker-mcmicken.html,MCMICKEN,Mr,Benjamin Tucker,,1891,4-15-1912,6/30/1891,M,20,,
1347,"MIDTSJø, Mr Karl Albert ",0,1,male,21,3rd Class Passenger,3,345501,Southampton,Farmer  ,15,£7 15s 6d,,1,/titanic-survivor/karl-albert-midtsjo.html,MIDTSJø,Mr,Karl Albert,1890-08-04,,1-25-1939,8/4/1890,C,21,0,0
1360,"MINKOFF, Mr Lazar ",0,1,male,21,3rd Class Passenger,3,349211,Southampton,General Labourer  ,  ,£7 17s 11d,,0,/titanic-victim/lazar-minkoff.html,MINKOFF,Mr,Lazar,,,4-15-1912,,A,21,0,0
1381,"MOORE, Mr Ralph ",0,1,male,21,Engineering Crew,E,,Southampton,Trimmer  ,  , , ,0,/titanic-victim/ralph-moore.html,MOORE,Mr,Ralph,,1890,4-15-1912,6/30/1890,M,21,,
1405,"MULLIN, Miss Catherine ",1,0,female,21,3rd Class Passenger,3,35852,Queenstown,,16,£7 14s 8d,,1,/titanic-survivor/catherine-mullin.html,MULLIN,Miss,Catherine ,1890-07-28,,11-01-1970,7/28/1890,C,21,0,0
1432,"NAUGHTON, Miss Hannah ",1,0,female,21,3rd Class Passenger,3,365237,Queenstown,Teacher  ,  ,£7 15s,,0,/titanic-victim/hannah-naughton.html,NAUGHTON,Miss,Hannah,1891-04-10,,4-15-1912,4/10/1891,C,21,0,0
1455,"NILSSON, Mr August Ferdinand ",0,1,male,21,3rd Class Passenger,3,350410,Southampton,General Labourer  ,  ,£7 17s 1d,,0,/titanic-victim/august-ferdinand-nilsson.html,NILSSON,Mr,August Ferdinand,1890-10-18,,4-15-1912,10/18/1890,C,21,0,0
1465,"NOSS, Mr Bertram Arthur ",0,1,male,21,Engineering Crew,E,,Southampton,Fireman  ,  , , ,0,/titanic-victim/bertram-arthur-noss.html,NOSS,Mr,Bertram Arthur,,1891,4-15-1912,6/30/1891,M,20,,
1467,"NOSWORTHY, Mr Richard Cater ",0,1,male,21,3rd Class Passenger,3,39886,Southampton,Farm Labourer  ,  ,£7 16s,,0,/titanic-victim/richard-cater-nosworthy.html,NOSWORTHY,Mr,Richard Cater,,March 1891,4-15-1912,3/15/1891,D,21,0,0
1473,"O'BRIEN, Mr Denis ",0,1,male,21,3rd Class Passenger,3,330979,Queenstown,Postal Clerk / Postman  ,  ,£7 16s 7d,,0,/titanic-victim/denis-obrien.html,O'BRIEN,Mr,Denis,,1891,4-15-1912,6/30/1891,M,20,0,0
1484,"O'KEEFE, Mr Patrick ",0,1,male,21,3rd Class Passenger,3,368402,Queenstown,Farm Labourer  ,B ,£7 15s,,1,/titanic-survivor/patrick-okeefe.html,O'KEEFE,Mr,Patrick,1890-07-15,,12-15-1939,7/15/1890,C,21,0,0
1511,"O'SULLIVAN, Miss Bridget Mary ",1,0,female,21,3rd Class Passenger,3,330909,Queenstown,,  ,£7 12s 7d,,0,/titanic-victim/bridget-mary-osullivan.html,O'SULLIVAN,Miss,Bridget Mary,1890-05-18,,4-15-1912,5/18/1890,C,21,0,0
1539,"PARKES, Mr Francis ",0,1,male,21,2nd Class Passenger,2,239853,Belfast,Plumber  ,  ,0,H&W Guarantee Group,0,/titanic-victim/frank-parkes.html,PARKES,Mr,Francis ,1890-11-08,,4-15-1912,11/8/1890,C,21,0,0
1547,"PASIC, Mr Jakob ",0,1,male,21,3rd Class Passenger,3,315097,Southampton,Farmer  ,  ,£8 13s 3d,,0,/titanic-victim/jakob-pasic.html,PASIC,Mr,Jakob,,,4-15-1912,,A,21,0,0
1561,"PEDRINI, Sig. Alessandro ",0,1,male,21,Restaurant Staff,R,,Southampton,Assistant Waiter  , [104], , ,0,/titanic-victim/alessandro-pedrini.html,PEDRINI,Sig.,Alessandro,1890-08-15,,4-15-1912,8/15/1890,C,21,,
1563,"PEKONIEMI, Mr Edvard ",0,1,male,21,3rd Class Passenger,3,3101294,Southampton,General Labourer  ,  ,£7 18s 6d,,0,/titanic-victim/edvard-pekoniemi.html,PEKONIEMI,Mr,Edvard,,,4-15-1912,,A,21,0,0
1601,"PHILLIPS, Miss Alice Frances Louisa ",1,0,female,21,2nd Class Passenger,2,2,Southampton,,12,£21,,1,/titanic-survivor/alice-phillips.html,PHILLIPS,Miss,Alice Frances Louisa,1891-01-26,, ,1/26/1891,C,21,0,1
1635,"PRIOR, Mr Harold John Arnold ",0,1,male,21,Victualling Crew,V,,Southampton,Steward (3rd Class)  ,  , , ,1,/titanic-survivor/harold-john-prior.html,PRIOR,Mr,Harold John Arnold,1890-08-19,,1-29-1949,8/19/1890,C,21,,
1654,"RATTI, Sig. Enrico ",0,1,male,21,Restaurant Staff,R,,Southampton,Waiter  ,  , , ,0,/titanic-victim/enrico-ratti.html,RATTI,Sig.,Enrico,1890-11-30,,4-15-1912,11/30/1890,C,21,,
1657,"READ, Mr Joseph ",0,1,male,21,Engineering Crew,E,,Southampton,Trimmer  ,  , , ,0,/titanic-victim/j-read.html,READ,Mr,Joseph,1891-07-05,,4-15-1912,7/5/1891,C,20,,
1669,"REYNOLDS, Mr Harold ",0,1,male,21,3rd Class Passenger,3,342684,Southampton,Baker  , [327],£8 1s,,0,/titanic-victim/harold-reynolds.html,REYNOLDS,Mr,Harold,,1891,4-15-1912,6/30/1891,M,20,0,0
1736,"RUGG, Miss Emily ",1,0,female,21,2nd Class Passenger,2,31026,Southampton,,12,£10 10s,,1,/titanic-survivor/emily-rugg.html,RUGG,Miss,Emily,1889-12-19,,7-08-1958,12/19/1889,C,22,0,0
1746,"RYERSON, Miss Susan Parker ""Suzette"" ",1,0,female,21,1st Class Passenger,1,17608,Cherbourg,,4,£262 7s 6d,,1,/titanic-survivor/suzette-ryerson.html,RYERSON,Miss,"Susan Parker ""Suzette""",1890-08-03,,1-13-1921,8/3/1890,C,21,2,2
1770,"SALKJELSVIK, Miss Anna Kristine ",1,0,female,21,3rd Class Passenger,3,343120,Southampton,,C ,£7 13s,,1,/titanic-survivor/anna-kristine-salkjelsvik.html,SALKJELSVIK,Miss,Anna Kristine,1890-10-30,,2-21-1977,10/30/1890,C,21,0,0
1782,"SAP, Mr Julius (""Jules _"") ",0,1,male,21,3rd Class Passenger,3,345768,Southampton,,11,£9 10s,,1,/titanic-survivor/julius-jules-sap.html,SAP,Mr,"Julius (""Jules _"")",1890-09-20,,12-15-1966,9/20/1890,C,21,0,0
1797,"SCHMIDT, Mr Augustus ",0,1,male,21,2nd Class Passenger,2,248659,Southampton,,  ,£13,,0,/titanic-victim/august-schmidt.html,SCHMIDT,Mr,Augustus,,1890,4-15-1912,6/30/1890,M,21,0,0
1847,"SIVOLA, Mr Antti Wilhelm ",0,1,male,21,3rd Class Passenger,3,3101280,Southampton,General Labourer  ,  ,£7 18s 6d,,0,/titanic-victim/antti-wilhelm-sivola.html,SIVOLA,Mr,Antti Wilhelm,,,4-15-1912,,A,21,0,0
1894,"SNOW, Mr Eustace Philip ",0,1,male,21,Engineering Crew,E,,Southampton,Trimmer  ,  , , ,1,/titanic-survivor/eustace-philip-snow.html,SNOW,Mr,Eustace Philip,1890-09-23,, ,9/23/1890,C,21,,
1914,"STANLEY, Mr Edward Roland ",0,1,male,21,3rd Class Passenger,3,45380,Southampton,Porter  ,  ,£8 1s,,0,/titanic-victim/edward-roland-stanley.html,STANLEY,Mr,Edward Roland,,,4-15-1912,,A,21,0,0
2064,"VICAT, Sig. Alphonse Jean Eugene ",0,1,male,21,Restaurant Staff,R,,Southampton,Cook  ,  , , ,0,/titanic-victim/alphonse-jean-eugene-vicat.html,VICAT,Sig.,Alphonse Jean Eugene,1890-05-27,,4-15-1912,5/27/1890,C,21,,
2070,"VOVK, Mr Janko ",0,1,male,21,3rd Class Passenger,3,349252,Southampton,General Labourer  ,  ,£7 17s 11d,,0,/titanic-victim/janko-vovk.html,VOVK,Mr,Janko,,,4-15-1912,,A,21,0,0
2126,"WHITE, Mr Albert ",0,1,male,21,Engineering Crew,E,,Southampton,Trimmer  ,  , , ,0,/titanic-victim/r-morell.html,WHITE,Mr,Albert,,,4-15-1912,,A,21,,
2133,"WHITE, Mr Richard Frasar ",0,1,male,21,1st Class Passenger,1,35281,Southampton,, [169],£77 5s 9d,,0,/titanic-victim/richard-frasar-white.html,WHITE,Mr,Richard Frasar,,December 1890,4-15-1912,12/15/1890,D,21,0,1
2147,"WIKLUND, Mr Karl Johan ",0,1,male,21,3rd Class Passenger,3,3101266,Southampton,General Labourer  ,  ,£6 9s 11d,,0,/titanic-victim/karl-johan-wiklund.html,WIKLUND,Mr,Karl Johan,,,4-15-1912,,A,21,1,0
2160,"WILLIAMS, Mr Richard Norris II ",0,1,male,21,1st Class Passenger,1,17597,Cherbourg,Sportsman  ,A ,£61 7s 7d,,1,/titanic-survivor/richard-norris-williams.html,WILLIAMS,Mr,Richard Norris II,1891-01-29,,6-02-1968,1/29/1891,C,21,0,1
2170,"WINDELøV, Mr Einar ",0,1,male,21,3rd Class Passenger,3,3101317,Southampton,Dairy Worker  ,  ,£7 5s,,0,/titanic-victim/einar-windelov.html,WINDELøV,Mr,Einar,,,4-15-1912,,A,21,0,0
27,"ALLARIA, Sig. Battista Antonio ",0,1,male,22,Restaurant Staff,R,,Southampton,Assistant Waiter  , [221], , ,0,/titanic-victim/battista-antonio-allaria.html,ALLARIA,Sig.,Battista Antonio,1889-05-31,,4-15-1912,5/31/1889,C,22,,
93,"AVERY, Mr James Albert ",0,1,male,22,Engineering Crew,E,,Southampton,Trimmer  ,15, , ,1,/titanic-survivor/james-frank-avery.html,AVERY,Mr,James Albert,,1891,12-17-1915,6/30/1891,M,20,,
94,"AYLING, Mr Edwin George ",0,1,male,22,Victualling Crew,V,,Southampton,Assistant Vegetable Cook  ,  , , ,0,/titanic-victim/george-edwin-ayling.html,AYLING,Mr,Edwin George,,1889,4-15-1912,6/30/1889,M,22,,
140,"BARTON, Mr David John ",0,1,male,22,3rd Class Passenger,3,324669,Southampton,General Labourer  ,  ,£8 1s,,0,/titanic-victim/david-john-barton.html,BARTON,Mr,David John,1890-01-18,,4-15-1912,1/18/1890,C,22,0,0
178,"BERGLUND, Mr Karl Ivar Sven ",0,1,male,22,3rd Class Passenger,3,4348,Southampton,General Labourer  ,  ,£9 7s,,0,/titanic-victim/karl-ivar-sven-berglund.html,BERGLUND,Mr,Karl Ivar Sven,1890-01-24,,4-15-1912,1/24/1890,C,22,0,0
179,"BERNARDI, Sig. Battista ",0,1,male,22,Restaurant Staff,R,,Southampton,Assistant Waiter  , [215], , ,0,/titanic-victim/battista-bernardi.html,BERNARDI,Sig.,Battista,,,4-15-1912,,A,22,,
186,"BEVIS, Mr Joseph Henry ",0,1,male,22,Engineering Crew,E,,Southampton,Trimmer  ,  , , ,0,/titanic-victim/joseph-henry-bevis.html,BEVIS,Mr,Joseph Henry,,1890,4-15-1912,6/30/1890,M,21,,
206,"BLAKE, Mr Percival Albert ",0,1,male,22,Engineering Crew,E,,Southampton,Trimmer  ,15, , ,1,/titanic-survivor/percival-albert-blake.html,BLAKE,Mr,Percival Albert,,1889, ,6/30/1889,M,22,,
237,"BOWERMAN, Miss Elsie Edith ",1,0,female,22,1st Class Passenger,1,113505,Southampton,,6,£55,,1,/titanic-survivor/elsie-edith-bowerman.html,BOWERMAN,Miss,Elsie Edith,1889-12-18,,10-18-1973,12/18/1889,C,22,0,1
243,"BRADLEY, Miss Bridget Delia ",1,0,female,22,3rd Class Passenger,3,334914,Queenstown,,13,£7 14s 6d,,1,/titanic-survivor/bridget-delia-bradley.html,BRADLEY,Miss,Bridget Delia,1890-01-10,,1-24-1956,1/10/1890,C,22,0,0
